state,date,cases,deaths,RR,hosp,boost,missing_hosp
New Mexico,2022-05-12,2130,53,0.4663337796913413,49,8467,FALSE
New Mexico,2022-05-19,2948,64,0.4663337796913413,84,6726,FALSE
New Mexico,2022-05-26,4375,92,0.4663337796913413,99,7216,FALSE
New Mexico,2022-06-02,4478,47,0.4663337796913413,107,5624,FALSE
New Mexico,2022-06-09,6330,63,0.4663337796913413,128,8955,FALSE
New Mexico,2022-06-16,6455,16,0.4663337796913413,148,5617,FALSE
New Mexico,2022-06-23,6671,27,0.4663337796913413,178,6883,FALSE
New Mexico,2022-06-30,6840,42,0.4663337796913413,211,12604,FALSE
New Mexico,2022-07-07,5771,19,0.4663337796913413,174,6476,FALSE
New Mexico,2022-07-14,6243,75,0.4663337796913413,0,6022,TRUE
New York,2021-12-02,51094,321,0.44922402070127704,2857,592430,FALSE
New York,2021-12-09,67848,349,0.44922402070127704,3148,758655,FALSE
New York,2021-12-16,81294,420,0.44922402070127704,3269,1316566,FALSE
New York,2021-12-23,171415,477,0.44922402070127704,4218,797568,FALSE
New York,2021-12-30,331306,545,0.44922402070127704,7176,601251,FALSE
New York,2022-01-06,488476,732,0.44922402070127704,10798,496796,FALSE
New York,2022-01-13,483376,1267,0.44922402070127704,11035,529124,FALSE
New York,2022-01-20,250215,1440,0.44922402070127704,8989,479889,FALSE
New York,2022-01-27,140165,1412,0.44922402070127704,6522,358529,FALSE
New York,2022-02-03,66982,1136,0.44922402070127704,4120,266115,FALSE
New York,2022-02-10,42144,855,0.44922402070127704,3143,220232,FALSE
New York,2022-02-17,25339,565,0.44922402070127704,2010,217752,FALSE
New York,2022-02-24,18836,379,0.44922402070127704,1525,218732,FALSE
New York,2022-03-03,13264,259,0.44922402070127704,1226,137594,FALSE
New York,2022-03-10,11561,140,0.44922402070127704,886,80786,FALSE
New York,2022-03-17,14332,173,0.44922402070127704,768,60818,FALSE
New York,2022-03-24,16834,75,0.44922402070127704,657,62634,FALSE
New York,2022-03-31,22020,100,0.44922402070127704,738,58273,FALSE
New York,2022-04-07,27187,65,0.44922402070127704,936,69898,FALSE
New York,2022-04-14,38726,70,0.44922402070127704,1212,69779,FALSE
New York,2022-04-21,43424,106,0.44922402070127704,1456,61773,FALSE
New York,2022-04-28,47562,98,0.44922402070127704,1903,57380,FALSE
New York,2022-05-05,54465,124,0.44922402070127704,2177,51294,FALSE
New York,2022-05-12,70684,149,0.44922402070127704,2460,48653,FALSE
New York,2022-05-19,67413,170,0.44922402070127704,2747,50407,FALSE
New York,2022-05-26,59791,169,0.44922402070127704,2514,53967,FALSE
New York,2022-06-02,49433,158,0.44922402070127704,2160,45637,FALSE
New York,2022-06-09,45386,179,0.44922402070127704,1864,36548,FALSE
New York,2022-06-16,36218,163,0.44922402070127704,1737,54162,FALSE
New York,2022-06-23,34324,127,0.44922402070127704,1645,33072,FALSE
New York,2022-06-30,40746,122,0.44922402070127704,1892,69332,FALSE
New York,2022-07-07,34924,118,0.44922402070127704,1977,37966,FALSE
New York,2022-07-14,59623,127,0.44922402070127704,0,44841,TRUE
North Carolina,2021-12-02,16746,131,0.597921358070689,846,226524,FALSE
North Carolina,2021-12-09,21839,148,0.597921358070689,1102,281245,FALSE
North Carolina,2021-12-16,22411,144,0.597921358070689,1223,270949,FALSE
North Carolina,2021-12-23,22304,134,0.597921358070689,1419,279760,FALSE
North Carolina,2021-12-30,60115,166,0.597921358070689,1916,168356,FALSE
North Carolina,2022-01-06,120413,187,0.597921358070689,2900,173710,FALSE
North Carolina,2022-01-13,187637,264,0.597921358070689,3666,218196,FALSE
North Carolina,2022-01-20,201814,258,0.597921358070689,4080,200609,FALSE
North Carolina,2022-01-27,174878,409,0.597921358070689,4098,101784,FALSE
North Carolina,2022-02-03,105622,510,0.597921358070689,3534,99086,FALSE
North Carolina,2022-02-10,60338,553,0.597921358070689,2581,74405,FALSE
North Carolina,2022-02-17,36727,481,0.597921358070689,1822,55766,FALSE
North Carolina,2022-02-24,23595,388,0.597921358070689,1305,47390,FALSE
North Carolina,2022-03-03,16851,276,0.597921358070689,858,42613,FALSE
North Carolina,2022-03-10,11386,167,0.597921358070689,538,41198,FALSE
North Carolina,2022-03-17,8370,138,0.597921358070689,388,36545,FALSE
North Carolina,2022-03-24,7957,129,0.597921358070689,267,24458,FALSE
North Carolina,2022-03-31,6281,48,0.597921358070689,254,28205,FALSE
North Carolina,2022-04-07,4645,50,0.597921358070689,203,42701,FALSE
North Carolina,2022-04-14,5311,77,0.597921358070689,224,45473,FALSE
North Carolina,2022-04-21,8409,29,0.597921358070689,217,38450,FALSE
North Carolina,2022-04-28,11605,42,0.597921358070689,324,37323,FALSE
North Carolina,2022-05-05,14071,1172,0.597921358070689,341,32278,FALSE
North Carolina,2022-05-12,18479,11,0.597921358070689,387,35773,FALSE
North Carolina,2022-05-19,23993,39,0.597921358070689,541,32190,FALSE
North Carolina,2022-05-26,29137,17,0.597921358070689,608,37517,FALSE
North Carolina,2022-06-02,27795,16,0.597921358070689,723,29348,FALSE
North Carolina,2022-06-09,26785,434,0.597921358070689,747,34866,FALSE
North Carolina,2022-06-16,24464,46,0.597921358070689,750,29249,FALSE
North Carolina,2022-06-23,19098,11,0.597921358070689,693,19775,FALSE
North Carolina,2022-06-30,24141,58,0.597921358070689,779,71838,FALSE
North Carolina,2022-07-07,25462,48,0.597921358070689,776,23615,FALSE
North Carolina,2022-07-14,26388,138,0.597921358070689,0,26584,TRUE
North Dakota,2021-12-02,3387,33,0.5969350901086485,167,14259,FALSE
North Dakota,2021-12-09,2506,38,0.5969350901086485,154,17809,FALSE
North Dakota,2021-12-16,2384,33,0.5969350901086485,122,35276,FALSE
North Dakota,2021-12-23,2207,22,0.5969350901086485,101,13135,FALSE
North Dakota,2021-12-30,2962,14,0.5969350901086485,103,7615,FALSE
North Dakota,2022-01-06,6458,20,0.5969350901086485,116,8068,FALSE
North Dakota,2022-01-13,11777,16,0.5969350901086485,156,8104,FALSE
North Dakota,2022-01-20,15857,19,0.5969350901086485,199,8545,FALSE
North Dakota,2022-01-27,13162,30,0.5969350901086485,223,4415,FALSE
North Dakota,2022-02-03,8105,31,0.5969350901086485,230,3405,FALSE
North Dakota,2022-02-10,4617,25,0.5969350901086485,159,2383,FALSE
North Dakota,2022-02-17,2372,23,0.5969350901086485,127,1873,FALSE
North Dakota,2022-02-24,1246,14,0.5969350901086485,88,1222,FALSE
North Dakota,2022-03-03,821,20,0.5969350901086485,71,979,FALSE
North Dakota,2022-03-10,504,18,0.5969350901086485,37,507,FALSE
North Dakota,2022-03-17,335,9,0.5969350901086485,38,518,FALSE
North Dakota,2022-03-24,241,0,0.5969350901086485,23,518,FALSE
North Dakota,2022-03-31,196,0,0.5969350901086485,10,616,FALSE
North Dakota,2022-04-07,244,19,0.5969350901086485,12,607,FALSE
North Dakota,2022-04-14,269,6,0.5969350901086485,10,655,FALSE
North Dakota,2022-04-21,338,0,0.5969350901086485,9,463,FALSE
North Dakota,2022-04-28,428,11,0.5969350901086485,22,739,FALSE
North Dakota,2022-05-05,608,0,0.5969350901086485,16,18949,FALSE
North Dakota,2022-05-12,720,4,0.5969350901086485,16,1060,FALSE
North Dakota,2022-05-19,901,3,0.5969350901086485,29,1041,FALSE
North Dakota,2022-05-26,1334,5,0.5969350901086485,23,1063,FALSE
North Dakota,2022-06-02,1179,3,0.5969350901086485,37,1230,FALSE
North Dakota,2022-06-09,1083,1,0.5969350901086485,43,1494,FALSE
North Dakota,2022-06-16,1326,3,0.5969350901086485,62,1281,FALSE
North Dakota,2022-06-23,1218,7,0.5969350901086485,42,165,FALSE
North Dakota,2022-06-30,1411,2,0.5969350901086485,37,4084,FALSE
North Dakota,2022-07-07,1583,0,0.5969350901086485,51,1185,FALSE
North Dakota,2022-07-14,1129,3,0.5969350901086485,0,1373,TRUE
Ohio,2021-12-02,48161,634,0.5930125228118963,3560,290563,FALSE
Ohio,2021-12-09,52716,778,0.5930125228118963,4065,337359,FALSE
Ohio,2021-12-16,58334,885,0.5930125228118963,4211,315952,FALSE
Ohio,2021-12-23,77235,880,0.5930125228118963,4274,306274,FALSE
Ohio,2021-12-30,98920,897,0.5930125228118963,4977,213248,FALSE
Ohio,2022-01-06,136769,985,0.5930125228118963,6514,216700,FALSE
Ohio,2022-01-13,133970,1112,0.5930125228118963,6718,236721,FALSE
Ohio,2022-01-20,194633,1054,0.5930125228118963,5607,203157,FALSE
Ohio,2022-01-27,92103,960,0.5930125228118963,4726,127774,FALSE
Ohio,2022-02-03,48269,746,0.5930125228118963,3577,85569,FALSE
Ohio,2022-02-10,24310,528,0.5930125228118963,2437,44932,FALSE
Ohio,2022-02-17,14650,434,0.5930125228118963,1737,51636,FALSE
Ohio,2022-02-24,9491,302,0.5930125228118963,1152,44265,FALSE
Ohio,2022-03-03,7666,208,0.5930125228118963,775,36229,FALSE
Ohio,2022-03-10,5067,143,0.5930125228118963,575,31011,FALSE
Ohio,2022-03-17,3605,104,0.5930125228118963,458,25603,FALSE
Ohio,2022-03-24,3668,77,0.5930125228118963,382,24897,FALSE
Ohio,2022-03-31,3103,58,0.5930125228118963,275,23010,FALSE
Ohio,2022-04-07,3828,46,0.5930125228118963,216,27487,FALSE
Ohio,2022-04-14,4808,25,0.5930125228118963,307,25535,FALSE
Ohio,2022-04-21,6890,26,0.5930125228118963,291,23898,FALSE
Ohio,2022-04-28,8731,41,0.5930125228118963,371,24397,FALSE
Ohio,2022-05-05,11013,26,0.5930125228118963,488,21996,FALSE
Ohio,2022-05-12,15970,31,0.5930125228118963,598,47031,FALSE
Ohio,2022-05-19,19536,37,0.5930125228118963,752,20095,FALSE
Ohio,2022-05-26,19546,45,0.5930125228118963,892,24836,FALSE
Ohio,2022-06-02,17530,52,0.5930125228118963,894,18514,FALSE
Ohio,2022-06-09,18247,42,0.5930125228118963,947,18782,FALSE
Ohio,2022-06-16,16169,50,0.5930125228118963,911,15617,FALSE
Ohio,2022-06-23,16159,37,0.5930125228118963,900,12962,FALSE
Ohio,2022-06-30,17225,12,0.5930125228118963,944,33109,FALSE
Ohio,2022-07-07,18838,12,0.5930125228118963,988,20876,FALSE
Ohio,2022-07-14,24465,0,0.5930125228118963,0,26353,TRUE
Oklahoma,2021-12-02,6912,102,0.6021944403359476,573,75772,FALSE
Oklahoma,2021-12-09,9211,110,0.6021944403359476,778,96695,FALSE
Oklahoma,2021-12-16,6236,98,0.6021944403359476,860,83180,FALSE
Oklahoma,2021-12-23,8620,193,0.6021944403359476,787,85666,FALSE
Oklahoma,2021-12-30,11765,71,0.6021944403359476,950,58186,FALSE
Oklahoma,2022-01-06,26191,152,0.6021944403359476,1252,56196,FALSE
Oklahoma,2022-01-13,54516,179,0.6021944403359476,1754,68000,FALSE
Oklahoma,2022-01-20,80732,177,0.6021944403359476,2300,78053,FALSE
Oklahoma,2022-01-27,78058,202,0.6021944403359476,2610,42596,FALSE
Oklahoma,2022-02-03,43729,352,0.6021944403359476,2348,30021,FALSE
Oklahoma,2022-02-10,14968,349,0.6021944403359476,1719,15458,FALSE
Oklahoma,2022-02-17,9010,371,0.6021944403359476,1130,19843,FALSE
Oklahoma,2022-02-24,6160,336,0.6021944403359476,618,15345,FALSE
Oklahoma,2022-03-03,5030,249,0.6021944403359476,394,9634,FALSE
Oklahoma,2022-03-10,3292,267,0.6021944403359476,217,11927,FALSE
Oklahoma,2022-03-17,2984,120,0.6021944403359476,164,6750,FALSE
Oklahoma,2022-03-24,1814,210,0.6021944403359476,115,12487,FALSE
Oklahoma,2022-03-31,1810,137,0.6021944403359476,93,8979,FALSE
Oklahoma,2022-04-07,2043,120,0.6021944403359476,76,11197,FALSE
Oklahoma,2022-04-14,1194,96,0.6021944403359476,55,10754,FALSE
Oklahoma,2022-04-21,2306,79,0.6021944403359476,60,10693,FALSE
Oklahoma,2022-04-28,1615,82,0.6021944403359476,45,8390,FALSE
Oklahoma,2022-05-05,1720,43,0.6021944403359476,47,8044,FALSE
Oklahoma,2022-05-12,2043,56,0.6021944403359476,59,7250,FALSE
Oklahoma,2022-05-19,2180,54,0.6021944403359476,66,7166,FALSE
Oklahoma,2022-05-26,2629,40,0.6021944403359476,84,7980,FALSE
Oklahoma,2022-06-02,3103,37,0.6021944403359476,97,6506,FALSE
Oklahoma,2022-06-09,4687,18,0.6021944403359476,119,7151,FALSE
Oklahoma,2022-06-16,5014,0,0.6021944403359476,165,4969,FALSE
Oklahoma,2022-06-23,6376,0,0.6021944403359476,268,4764,FALSE
Oklahoma,2022-06-30,8182,0,0.6021944403359476,244,15239,FALSE
Oklahoma,2022-07-07,8564,718,0.6021944403359476,357,5263,FALSE
Oklahoma,2022-07-14,11996,30,0.6021944403359476,0,8721,TRUE
Oregon,2021-12-02,5747,112,0.49394836911180817,253,107900,FALSE
Oregon,2021-12-09,6129,128,0.49394836911180817,286,137138,FALSE
Oregon,2021-12-16,4868,171,0.49394836911180817,255,138082,FALSE
Oregon,2021-12-23,6336,71,0.49394836911180817,238,144335,FALSE
Oregon,2021-12-30,10698,57,0.49394836911180817,286,73044,FALSE
Oregon,2022-01-06,28004,73,0.49394836911180817,427,51516,FALSE
Oregon,2022-01-13,55464,142,0.49394836911180817,590,105676,FALSE
Oregon,2022-01-20,55229,46,0.49394836911180817,736,107065,FALSE
Oregon,2022-01-27,53261,151,0.49394836911180817,829,84589,FALSE
Oregon,2022-02-03,36168,114,0.49394836911180817,843,59481,FALSE
Oregon,2022-02-10,22534,163,0.49394836911180817,771,38914,FALSE
Oregon,2022-02-17,12488,100,0.49394836911180817,559,33307,FALSE
Oregon,2022-02-24,6926,134,0.49394836911180817,438,22384,FALSE
Oregon,2022-03-03,4666,108,0.49394836911180817,352,23982,FALSE
Oregon,2022-03-10,2979,168,0.49394836911180817,243,14966,FALSE
Oregon,2022-03-17,1978,106,0.49394836911180817,190,15990,FALSE
Oregon,2022-03-24,1606,73,0.49394836911180817,119,12775,FALSE
Oregon,2022-03-31,1586,111,0.49394836911180817,81,11455,FALSE
Oregon,2022-04-07,2100,137,0.49394836911180817,67,12288,FALSE
Oregon,2022-04-14,2873,146,0.49394836911180817,97,12575,FALSE
Oregon,2022-04-21,4493,51,0.49394836911180817,111,12375,FALSE
Oregon,2022-04-28,6239,25,0.49394836911180817,135,11742,FALSE
Oregon,2022-05-05,8478,18,0.49394836911180817,180,13320,FALSE
Oregon,2022-05-12,8851,36,0.49394836911180817,222,11437,FALSE
Oregon,2022-05-19,10155,24,0.49394836911180817,272,10654,FALSE
Oregon,2022-05-26,11537,30,0.49394836911180817,292,12103,FALSE
Oregon,2022-06-02,10202,34,0.49394836911180817,306,11574,FALSE
Oregon,2022-06-09,10903,43,0.49394836911180817,329,11424,FALSE
Oregon,2022-06-16,9714,34,0.49394836911180817,337,11347,FALSE
Oregon,2022-06-23,10707,43,0.49394836911180817,371,8076,FALSE
Oregon,2022-06-30,11288,49,0.49394836911180817,442,11537,FALSE
Oregon,2022-07-07,9611,26,0.49394836911180817,452,9438,FALSE
Oregon,2022-07-14,9867,58,0.49394836911180817,0,8191,TRUE
Pennsylvania,2021-12-02,43191,402,0.5772866233985414,3157,336364,FALSE
Pennsylvania,2021-12-09,53002,622,0.5772866233985414,3632,339630,FALSE
Pennsylvania,2021-12-16,58897,824,0.5772866233985414,3565,371694,FALSE
Pennsylvania,2021-12-23,58939,865,0.5772866233985414,3362,1085803,FALSE
Pennsylvania,2021-12-30,90860,679,0.5772866233985414,3942,269279,FALSE
Pennsylvania,2022-01-06,163945,727,0.5772866233985414,5372,233226,FALSE
Pennsylvania,2022-01-13,197940,887,0.5772866233985414,6206,304493,FALSE
Pennsylvania,2022-01-20,146704,840,0.5772866233985414,5231,407209,FALSE
Pennsylvania,2022-01-27,98178,1164,0.5772866233985414,4241,194065,FALSE
Pennsylvania,2022-02-03,59583,942,0.5772866233985414,3097,135599,FALSE
Pennsylvania,2022-02-10,35858,836,0.5772866233985414,2286,90734,FALSE
Pennsylvania,2022-02-17,22114,582,0.5772866233985414,1595,90431,FALSE
Pennsylvania,2022-02-24,16056,452,0.5772866233985414,1211,75766,FALSE
Pennsylvania,2022-03-03,9323,417,0.5772866233985414,951,67828,FALSE
Pennsylvania,2022-03-10,6679,281,0.5772866233985414,683,31052,FALSE
Pennsylvania,2022-03-17,5255,225,0.5772866233985414,464,39662,FALSE
Pennsylvania,2022-03-24,4374,160,0.5772866233985414,322,42404,FALSE
Pennsylvania,2022-03-31,4093,123,0.5772866233985414,301,37259,FALSE
Pennsylvania,2022-04-07,5156,116,0.5772866233985414,260,48390,FALSE
Pennsylvania,2022-04-14,7469,74,0.5772866233985414,295,56219,FALSE
Pennsylvania,2022-04-21,9400,114,0.5772866233985414,383,42154,FALSE
Pennsylvania,2022-04-28,12140,63,0.5772866233985414,490,43819,FALSE
Pennsylvania,2022-05-05,13121,92,0.5772866233985414,614,47697,FALSE
Pennsylvania,2022-05-12,21704,81,0.5772866233985414,861,38517,FALSE
Pennsylvania,2022-05-19,27317,84,0.5772866233985414,1104,38885,FALSE
Pennsylvania,2022-05-26,29664,249,0.5772866233985414,1211,41951,FALSE
Pennsylvania,2022-06-02,24862,107,0.5772866233985414,1263,39030,FALSE
Pennsylvania,2022-06-09,22564,159,0.5772866233985414,1129,35661,FALSE
Pennsylvania,2022-06-16,20281,167,0.5772866233985414,981,41136,FALSE
Pennsylvania,2022-06-23,12326,77,0.5772866233985414,964,25770,FALSE
Pennsylvania,2022-06-30,18900,109,0.5772866233985414,946,52535,FALSE
Pennsylvania,2022-07-07,11872,55,0.5772866233985414,1032,18216,FALSE
Pennsylvania,2022-07-14,19947,128,0.5772866233985414,0,34035,TRUE
Rhode Island,2021-12-02,5153,24,0.4223293423150278,112,37008,FALSE
Rhode Island,2021-12-09,6483,12,0.4223293423150278,150,41087,FALSE
Rhode Island,2021-12-16,7359,34,0.4223293423150278,198,44039,FALSE
Rhode Island,2021-12-23,9672,33,0.4223293423150278,194,41697,FALSE
Rhode Island,2021-12-30,13868,48,0.4223293423150278,222,29254,FALSE
Rhode Island,2022-01-06,29014,46,0.4223293423150278,336,33080,FALSE
Rhode Island,2022-01-13,36194,51,0.4223293423150278,391,32397,FALSE
Rhode Island,2022-01-20,27930,61,0.4223293423150278,373,30375,FALSE
Rhode Island,2022-01-27,15337,64,0.4223293423150278,275,17332,FALSE
Rhode Island,2022-02-03,7470,53,0.4223293423150278,176,14245,FALSE
Rhode Island,2022-02-10,4293,34,0.4223293423150278,113,14667,FALSE
Rhode Island,2022-02-17,2442,22,0.4223293423150278,67,10010,FALSE
Rhode Island,2022-02-24,1518,9,0.4223293423150278,52,8870,FALSE
Rhode Island,2022-03-03,1333,9,0.4223293423150278,35,5808,FALSE
Rhode Island,2022-03-10,1020,6,0.4223293423150278,20,5884,FALSE
Rhode Island,2022-03-17,1233,8,0.4223293423150278,23,5449,FALSE
Rhode Island,2022-03-24,1136,6,0.4223293423150278,31,4287,FALSE
Rhode Island,2022-03-31,1246,87,0.4223293423150278,12,4684,FALSE
Rhode Island,2022-04-07,1771,2,0.4223293423150278,27,5419,FALSE
Rhode Island,2022-04-14,2515,3,0.4223293423150278,20,4913,FALSE
Rhode Island,2022-04-21,2354,5,0.4223293423150278,35,4294,FALSE
Rhode Island,2022-04-28,3018,6,0.4223293423150278,46,3916,FALSE
Rhode Island,2022-05-05,4199,4,0.4223293423150278,60,3584,FALSE
Rhode Island,2022-05-12,5265,6,0.4223293423150278,74,3396,FALSE
Rhode Island,2022-05-19,5812,13,0.4223293423150278,90,3441,FALSE
Rhode Island,2022-05-26,4443,8,0.4223293423150278,66,4009,FALSE
Rhode Island,2022-06-02,3249,11,0.4223293423150278,63,2882,FALSE
Rhode Island,2022-06-09,2885,4,0.4223293423150278,52,3245,FALSE
Rhode Island,2022-06-16,2208,12,0.4223293423150278,48,2458,FALSE
Rhode Island,2022-06-23,1853,9,0.4223293423150278,37,2523,FALSE
Rhode Island,2022-06-30,1935,4,0.4223293423150278,33,4380,FALSE
Rhode Island,2022-07-07,1435,4,0.4223293423150278,39,2624,FALSE
Rhode Island,2022-07-14,2117,8,0.4223293423150278,0,2954,TRUE
South Carolina,2021-12-02,5365,116,0.6560640146246056,358,93304,FALSE
South Carolina,2021-12-09,7338,78,0.6560640146246056,398,125151,FALSE
South Carolina,2021-12-16,7231,98,0.6560640146246056,476,92537,FALSE
South Carolina,2021-12-23,9694,105,0.6560640146246056,490,102710,FALSE
South Carolina,2021-12-30,21685,67,0.6560640146246056,920,74535,FALSE
South Carolina,2022-01-06,68997,128,0.6560640146246056,1677,75899,FALSE
South Carolina,2022-01-13,97569,135,0.6560640146246056,2298,98313,FALSE
South Carolina,2022-01-20,116807,173,0.6560640146246056,2657,105269,FALSE
South Carolina,2022-01-27,88752,128,0.6560640146246056,2763,42045,FALSE
South Carolina,2022-02-03,61892,563,0.6560640146246056,2103,35610,FALSE
South Carolina,2022-02-10,30791,392,0.6560640146246056,1495,27854,FALSE
South Carolina,2022-02-17,16490,384,0.6560640146246056,935,23649,FALSE
South Carolina,2022-02-24,10518,123,0.6560640146246056,608,27022,FALSE
South Carolina,2022-03-03,4254,316,0.6560640146246056,405,24355,FALSE
South Carolina,2022-03-10,2261,372,0.6560640146246056,275,24537,FALSE
South Carolina,2022-03-17,1149,49,0.6560640146246056,147,11471,FALSE
South Carolina,2022-03-24,1376,113,0.6560640146246056,122,8356,FALSE
South Carolina,2022-03-31,1025,98,0.6560640146246056,74,10921,FALSE
South Carolina,2022-04-07,1566,59,0.6560640146246056,56,8155,FALSE
South Carolina,2022-04-14,891,48,0.6560640146246056,57,1927,FALSE
South Carolina,2022-04-21,1496,36,0.6560640146246056,61,1841,FALSE
South Carolina,2022-04-28,2181,33,0.6560640146246056,86,1714,FALSE
South Carolina,2022-05-05,3073,82,0.6560640146246056,118,50929,FALSE
South Carolina,2022-05-12,7703,104,0.6560640146246056,125,10471,FALSE
South Carolina,2022-05-19,5753,22,0.6560640146246056,233,11386,FALSE
South Carolina,2022-05-26,8034,14,0.6560640146246056,272,14375,FALSE
South Carolina,2022-06-02,9205,2,0.6560640146246056,251,9824,FALSE
South Carolina,2022-06-09,9456,63,0.6560640146246056,337,9060,FALSE
South Carolina,2022-06-16,10348,25,0.6560640146246056,403,8582,FALSE
South Carolina,2022-06-23,10621,12,0.6560640146246056,400,9034,FALSE
South Carolina,2022-06-30,11014,26,0.6560640146246056,425,30652,FALSE
South Carolina,2022-07-07,13733,10,0.6560640146246056,433,8025,FALSE
South Carolina,2022-07-14,13446,12,0.6560640146246056,0,8992,TRUE
South Dakota,2021-12-02,3467,35,0.5530614515098319,196,20277,FALSE
South Dakota,2021-12-09,3041,37,0.5530614515098319,244,29040,FALSE
South Dakota,2021-12-16,2457,38,0.5530614515098319,211,21046,FALSE
South Dakota,2021-12-23,2420,26,0.5530614515098319,187,20580,FALSE
South Dakota,2021-12-30,3527,31,0.5530614515098319,156,14049,FALSE
South Dakota,2022-01-06,8263,34,0.5530614515098319,210,12619,FALSE
South Dakota,2022-01-13,13029,24,0.5530614515098319,278,14292,FALSE
South Dakota,2022-01-20,13977,38,0.5530614515098319,371,15586,FALSE
South Dakota,2022-01-27,9765,46,0.5530614515098319,341,9312,FALSE
South Dakota,2022-02-03,5433,49,0.5530614515098319,297,7587,FALSE
South Dakota,2022-02-10,2375,29,0.5530614515098319,181,5814,FALSE
South Dakota,2022-02-17,2038,60,0.5530614515098319,140,4703,FALSE
South Dakota,2022-02-24,1570,22,0.5530614515098319,83,3516,FALSE
South Dakota,2022-03-03,567,32,0.5530614515098319,72,3113,FALSE
South Dakota,2022-03-10,331,28,0.5530614515098319,53,2922,FALSE
South Dakota,2022-03-17,245,23,0.5530614515098319,38,2812,FALSE
South Dakota,2022-03-24,158,9,0.5530614515098319,23,2580,FALSE
South Dakota,2022-03-31,154,3,0.5530614515098319,12,3343,FALSE
South Dakota,2022-04-07,137,10,0.5530614515098319,25,3898,FALSE
South Dakota,2022-04-14,124,5,0.5530614515098319,14,3677,FALSE
South Dakota,2022-04-21,165,3,0.5530614515098319,25,3480,FALSE
South Dakota,2022-04-28,277,11,0.5530614515098319,24,3043,FALSE
South Dakota,2022-05-05,373,3,0.5530614515098319,20,2909,FALSE
South Dakota,2022-05-12,450,2,0.5530614515098319,21,3205,FALSE
South Dakota,2022-05-19,475,2,0.5530614515098319,18,2516,FALSE
South Dakota,2022-05-26,594,8,0.5530614515098319,28,2591,FALSE
South Dakota,2022-06-02,653,1,0.5530614515098319,48,2497,FALSE
South Dakota,2022-06-09,969,0,0.5530614515098319,50,2596,FALSE
South Dakota,2022-06-16,972,3,0.5530614515098319,47,2081,FALSE
South Dakota,2022-06-23,971,5,0.5530614515098319,63,1709,FALSE
South Dakota,2022-06-30,1254,2,0.5530614515098319,76,4093,FALSE
South Dakota,2022-07-07,1182,2,0.5530614515098319,66,2098,FALSE
South Dakota,2022-07-14,1569,5,0.5530614515098319,0,2394,TRUE
Tennessee,2021-12-02,10796,416,0.6212925215625815,654,128132,FALSE
Tennessee,2021-12-09,13039,326,0.6212925215625815,730,155159,FALSE
Tennessee,2021-12-16,12444,256,0.6212925215625815,772,139515,FALSE
Tennessee,2021-12-23,23211,2406,0.6212925215625815,802,130413,FALSE
Tennessee,2021-12-30,55025,433,0.6212925215625815,1285,90999,FALSE
Tennessee,2022-01-06,87692,184,0.6212925215625815,2038,89617,FALSE
Tennessee,2022-01-13,102762,413,0.6212925215625815,2329,81874,FALSE
Tennessee,2022-01-20,117382,554,0.6212925215625815,2401,106061,FALSE
Tennessee,2022-01-27,108556,415,0.6212925215625815,2539,48533,FALSE
Tennessee,2022-02-03,82763,538,0.6212925215625815,2529,49616,FALSE
Tennessee,2022-02-10,38879,332,0.6212925215625815,1909,33513,FALSE
Tennessee,2022-02-17,25206,689,0.6212925215625815,1387,29295,FALSE
Tennessee,2022-02-24,13284,523,0.6212925215625815,897,45874,FALSE
Tennessee,2022-03-03,7963,219,0.6212925215625815,588,20762,FALSE
Tennessee,2022-03-10,3729,360,0.6212925215625815,304,18773,FALSE
Tennessee,2022-03-17,2210,405,0.6212925215625815,220,14521,FALSE
Tennessee,2022-03-24,1852,91,0.6212925215625815,154,14627,FALSE
Tennessee,2022-03-31,1596,124,0.6212925215625815,112,14346,FALSE
Tennessee,2022-04-07,1952,399,0.6212925215625815,82,19385,FALSE
Tennessee,2022-04-14,2099,88,0.6212925215625815,86,16933,FALSE
Tennessee,2022-04-21,2561,34,0.6212925215625815,77,19554,FALSE
Tennessee,2022-04-28,3447,25,0.6212925215625815,89,11870,FALSE
Tennessee,2022-05-05,4255,40,0.6212925215625815,124,11878,FALSE
Tennessee,2022-05-12,6235,61,0.6212925215625815,130,10741,FALSE
Tennessee,2022-05-19,8154,107,0.6212925215625815,228,13549,FALSE
Tennessee,2022-05-26,18479,122,0.6212925215625815,258,12722,FALSE
Tennessee,2022-06-02,10671,26,0.6212925215625815,290,10761,FALSE
Tennessee,2022-06-09,13138,46,0.6212925215625815,357,11588,FALSE
Tennessee,2022-06-16,13223,63,0.6212925215625815,384,10072,FALSE
Tennessee,2022-06-23,14831,35,0.6212925215625815,462,7810,FALSE
Tennessee,2022-06-30,16816,89,0.6212925215625815,529,22536,FALSE
Tennessee,2022-07-07,16164,50,0.6212925215625815,580,7258,FALSE
Tennessee,2022-07-14,21867,71,0.6212925215625815,0,10040,TRUE
Texas,2021-12-02,19826,428,0.5263093342155626,2440,462557,FALSE
Texas,2021-12-09,34846,419,0.5263093342155626,2675,699016,FALSE
Texas,2021-12-16,31870,445,0.5263093342155626,2613,574880,FALSE
Texas,2021-12-23,65053,425,0.5263093342155626,3189,668588,FALSE
